goodreads_book_id,tag_id,count
39045,12135,7
39045,15067,7
39045,22733,7
39045,608,7
39045,27535,6
39045,9886,6
39045,611,6
39045,32586,6
39045,5180,6
39045,24992,6
39045,10641,5
39045,5444,5
39045,18054,5
39045,3377,5
39045,24993,5
39045,1416,5
39045,11665,5
39045,5481,5
39045,25630,5
39045,30766,5
39045,8344,5
39045,9487,5
39045,24988,5
39045,20288,4
39045,12948,4
39045,10210,4
39045,17217,4
39045,25149,4
39045,21689,4
39045,12869,4
39045,6745,4
39045,5036,4
39045,20547,4
39045,5746,4
39045,12663,4
39045,19316,4
39045,11776,4
39045,28583,4
39045,20511,4
39045,3828,4
39045,20354,4
39045,5090,3
39045,24997,3
39045,24999,3
39045,24995,3
39045,19699,3
39045,22816,3
39045,18175,3
40067,30574,13726
40067,8717,840
40067,14552,641
40067,21689,633
40067,21773,298
40067,31254,147
40067,8517,86
40067,22743,82
40067,26816,82
40067,20939,78
40067,14487,76
40067,14467,76
40067,5207,67
40067,3389,62
40067,4605,60
40067,3371,48
40067,4949,46
40067,18045,45
40067,11557,43
40067,3392,43
40067,10798,43
40067,11743,33
40067,17213,31
40067,1416,29
40067,3379,28
40067,9221,27
40067,30521,25
40067,22753,24
40067,14520,23
40067,10641,21
40067,20656,21
40067,10197,20
40067,1642,18
40067,19220,18
40067,20849,17
40067,3377,17
40067,25151,16
40067,923,16
40067,10210,16
40067,21712,16
40067,509,16
40067,30755,15
40067,2305,15
40067,5481,14
40067,9477,14
40067,14521,14
40067,20774,13
40067,30358,13
40067,25152,12
40067,21815,12
40067,12869,12
40067,14572,12
40067,17621,12
40067,30756,11
40067,8346,11
40067,32796,11
40067,22352,10
40067,20994,10
40067,3358,10
40067,9484,10
40067,21123,10
40067,10932,9
40067,31505,9
40067,4985,9
40067,5768,9
40067,29434,9
40067,22689,8
40067,27556,8
40067,32586,8
40067,8533,8
40067,18284,8
40067,18051,8
40067,21739,8
40067,22618,8
40067,12868,8
40067,18525,8
40067,30766,8
40067,21374,8
40067,30693,8
40067,22733,8
40067,8055,7
40067,25153,7
40067,4594,7
40067,9638,7
40067,28740,7
40067,25146,7
40067,21685,7
40067,21788,7
40067,1668,7
40067,12955,7
40067,15169,6
40067,2277,6
40067,29076,6
40067,24997,6
40067,25149,6
40067,751,6
40067,22944,6
40067,31557,6
40067,10330,6
40067,9836,6
40313,30574,1688
40313,16184,309
40313,26138,304
40313,20939,152
40313,11743,102
40313,6750,100
40313,8717,87
40313,10951,73
40313,27199,65
40313,15048,57
40313,9221,48
40313,5207,43
40313,8076,41
40313,8055,39
40313,22743,34
40313,3371,27
40313,10954,26
40313,7725,25
40313,12680,20
40313,18045,19
40313,1642,19
40313,15067,19
40313,3389,18
40313,12658,18
40313,8517,17
40313,6729,17
40313,1659,16
40313,15060,15
40313,29076,13
40313,11557,12
40313,17213,12
40313,609,11
40313,20989,11
40313,12135,11
40313,3392,10
40313,20849,10
40313,14064,10
40313,10210,10
40313,22944,10
40313,10952,10
40313,12652,10
40313,22689,9
40313,3379,9
40313,16183,9
40313,22753,8
40313,10197,8
40313,20926,7
40313,26207,7
40313,20774,6
40313,3377,6
40313,6766,6
40313,22733,6
40313,1691,5
40313,15169,5
40313,5090,5
40313,615,5
40313,30521,5
40313,1542,5
40313,20994,5
40313,32586,5
40313,25148,5
40313,1540,5
40313,31557,5
40313,5332,5
40313,26146,5
40313,13794,5
40313,8428,5
40313,8429,5
40313,10091,5
40313,28642,5
40313,25152,4
40313,24995,4
40313,21274,4
40313,5481,4
40313,1645,4
40313,26197,4
40313,134,4
40313,617,4
40313,12663,4
40313,20125,4
40313,4915,4
40313,28198,4
40313,16187,4
40313,16189,4
40313,10953,4
40313,6652,4
40313,3358,3
40313,20963,3
40313,11978,3
40313,30766,3
40313,24662,3
40313,8714,3
40313,21492,3
40313,895,3
40313,4923,3
40313,22678,3
40313,26166,3
40313,20839,3
40313,16186,3
40313,11001,3
41698,30574,856
41698,7541,261
41698,11743,211
41698,1691,201
41698,30358,144
41698,9527,104
41698,9221,98
41698,8728,96
41698,1542,81
41698,8717,61
41698,1540,59
41698,22743,55
41698,20939,42
41698,30386,32
41698,27199,31
41698,29076,30
41698,8730,25
41698,5207,20
41698,10210,20
41698,18045,17
41698,7543,17
41698,30521,15
41698,20994,15
41698,22753,14
41698,11557,13
41698,9531,13
41698,10197,11
41698,7539,11
41698,14487,10
41698,6122,10
41698,23684,10
41698,17213,9
41698,14064,9
41698,10866,9
41698,8734,9
41698,15169,8
41698,10094,8
41698,1696,8
41698,9525,8
41698,8732,8
41698,21989,7
41698,8517,7
41698,12940,7
41698,26837,7
41698,1708,7
41698,3665,7
41698,22034,6
41698,12948,6
41698,1659,6
41698,1554,6
41698,11750,6
41698,20774,5
41698,3389,5
41698,20849,5
41698,25152,5
41698,8055,5
41698,3379,5
41698,21274,5
41698,31557,5
41698,17391,5
41698,29431,5
41698,3507,5
41698,5090,4
41698,3371,4
41698,5444,4
41698,1642,4
41698,14467,4
41698,26771,4
41698,11978,4
41698,23349,4
41698,21953,4
41698,15736,4
41698,22088,4
41698,3392,3
41698,22689,3
41698,25150,3
41698,14764,3
41698,10093,3
41698,5180,3
41698,23171,3
41698,22944,3
41698,30766,3
41698,12663,3
41698,26697,3
41698,1010,3
41698,31581,3
41698,20811,3
41698,29083,3
41698,2158,3
41698,26371,3
41698,23993,3
41698,2067,3
41698,11855,3
41698,11833,3
41698,22716,3
41698,30834,3
41698,20943,3
41698,9530,3
41698,9528,3
41698,7542,3
41950,30574,2367
41950,11743,361
41950,8717,144
41950,6750,108
41950,18867,107
41950,15798,73
41950,26138,70
41950,5207,51
41950,22743,49
41950,11557,46
41950,15808,38
41950,9221,30
41950,8055,30
41950,8067,29
41950,22753,23
41950,1659,22
41950,12948,20
41950,4556,17
41950,32726,16
41950,9886,15
41950,18045,14
41950,609,14
41950,1642,13
41950,4949,13
41950,4558,13
41950,20849,12
41950,32708,12
41950,6729,11
41950,25438,10
41950,22034,9
41950,5751,9
41950,22733,9
41950,22689,8
41950,26126,8
41950,11503,8
41950,14487,8
41950,15816,8
41950,15814,8
41950,20774,7
41950,3371,7
41950,21989,7
41950,12135,7
41950,3389,6
41950,615,6
41950,12940,6
41950,5180,6
41950,11243,6
41950,8076,6
41950,11776,6
41950,11590,5
41950,15169,5
41950,3392,5
41950,10644,5
41950,27535,5
41950,10932,5
41950,25148,5
41950,32686,5
41950,5481,5
41950,6766,5
41950,4076,5
41950,25630,5
41950,15392,5
41950,9730,5
41950,5444,4
41950,18367,4
41950,25147,4
41950,3379,4
41950,15174,4
41950,1416,4
41950,25106,4
41950,31557,4
41950,21815,4
41950,12869,4
41950,30766,4
41950,23993,4
41950,11500,4
41950,15817,4
41950,8708,4
41950,25788,4
41950,25765,3
41950,20939,3
41950,14064,3
41950,611,3
41950,20288,3
41950,24997,3
41950,9484,3
41950,6122,3
41950,23349,3
41950,22758,3
41950,11226,3
41950,3299,3
41950,1010,3
41950,32724,3
41950,10184,3
41950,11766,3
41950,15812,3
41950,3714,3
41950,18865,3
41950,15810,3
41950,15819,3
41951,11743,396
41951,30574,188
41951,8717,130
41951,6750,114
41951,18867,111
41951,15798,81
41951,11557,77
41951,26138,73
41951,5207,59
41951,22743,47
41951,15808,47
41951,8067,38
41951,8055,37
41951,9221,35
41951,22753,23
41951,12948,23
41951,1659,20
41951,32726,19
41951,4556,19
41951,1642,18
41951,18045,17
41951,11221,15
41951,25630,15
41951,3371,14
41951,6729,14
41951,22034,13
41951,9886,13
41951,32708,13
41951,4949,12
41951,21989,11
41951,4558,11
41951,20849,10
41951,11503,10
41951,11776,10
41951,26126,9
41951,12940,9
41951,605,9
41951,11590,8
41951,20774,8
41951,15169,8
41951,3389,8
41951,25438,8
41951,6766,8
41951,15392,8
41951,12175,8
41951,18367,7
41951,3379,7
41951,10932,7
41951,8076,7
41951,12135,7
41951,15816,7
41951,5751,6
41951,17213,6
41951,12600,6
41951,11500,6
41951,15814,6
41951,3392,5
41951,20824,5
41951,615,5
41951,27535,5
41951,10210,5
41951,15174,5
41951,11978,5
41951,9477,5
41951,4076,5
41951,22733,5
41951,25146,5
41951,608,5
41951,23993,5
41951,10184,5
41951,18187,5
41951,9981,5
41951,24960,4
41951,25765,4
41951,5090,4
41951,5444,4
41951,18326,4
41951,20288,4
41951,603,4
41951,3377,4
41951,5481,4
41951,31557,4
41951,30766,4
41951,9730,4
41951,22656,4
41951,15811,4
41951,11630,4
41951,24275,4
41951,7738,4
41951,18865,4
41951,24981,4
41951,18866,4
41951,3358,3
41951,11643,3
41951,5180,3
41951,21815,3
41951,32724,3
41951,11818,3
41951,29349,3
41951,6412,3
43780,30574,3721
43780,8717,471
43780,14821,87
43780,22743,82
43780,11743,81
43780,5207,74
43780,11557,70
43780,11305,68
43780,9221,46
43780,2660,41
43780,31723,37
43780,22973,26
43780,27199,25
43780,31745,20
43780,7457,17
43780,20849,17
43780,29011,15
43780,22753,13
43780,20774,10
43780,31617,10
43780,22689,10
43780,26138,10
43780,18045,9
43780,13446,9
43780,31728,9
43780,22330,8
43780,1642,7
43780,32586,7
43780,21989,6
43780,30521,6
43780,10197,6
43780,14764,6
43780,7404,6
43780,14487,6
43780,5180,6
43780,25856,6
43780,17821,6
43780,17822,6
43780,26785,5
43780,15169,5
43780,11370,5
43780,17213,5
43780,2277,5
43780,3929,5
43780,22034,4
43780,5090,4
43780,10210,4
43780,22983,4
43780,22944,4
43780,31557,4
43780,31727,4
43780,2642,4
43780,7262,4
43780,24960,3
43780,20939,3
43780,26897,3
43780,27535,3
43780,5444,3
43780,29316,3
43780,26771,3
43780,26816,3
43780,30766,3
43780,8922,3
43780,22733,3
43780,13962,3
43780,22643,3
43780,22988,3
43780,13450,3
43780,21614,3
43780,3932,3
43780,17818,3
43780,3724,3
43780,17820,3
43780,31738,3
43780,11590,2
43780,8055,2
43780,27556,2
43780,18367,2
43780,22344,2
43780,7654,2
43780,7417,2
43780,2223,2
43780,32724,2
43780,30667,2
43780,11378,2
43780,22662,2
43780,22658,2
43780,22707,2
43780,30820,2
43780,22667,2
43780,22356,2
43780,22755,2
43780,25858,2
43780,13449,2
43780,28973,2
43780,11526,2
43780,5265,2
43780,129,2
43780,16345,2
43780,3931,2
43841,30574,15206
43841,14487,1061
43841,8717,334
43841,11743,167
43841,14467,147
43841,11557,133
43841,19666,104
43841,14552,70
43841,10641,65
43841,27199,46
43841,17213,35
43841,307,33
43841,22743,32
43841,5207,30
43841,23716,30
43841,11780,26
43841,27486,23
43841,23717,22
43841,18045,21
43841,19958,21
43841,32586,18
43841,26305,18
43841,10197,14
43841,30521,13
43841,14524,13
43841,12452,12
43841,14461,12
43841,5747,12
43841,5751,11
43841,14523,11
43841,19670,11
43841,20849,10
43841,19524,10
43841,14539,10
43841,30692,10
43841,10376,10
43841,11505,9
43841,22034,9
43841,1659,9
43841,1416,9
43841,12035,9
43841,18367,8
43841,32130,8
43841,10729,8
43841,10655,8
43841,19667,8
43841,19671,8
43841,22753,7
43841,9221,7
43841,7457,7
43841,26138,7
43841,1642,7
43841,10210,7
43841,14449,7
43841,14265,7
43841,11590,6
43841,10932,6
43841,9477,6
43841,31430,6
43841,5768,6
43841,19672,6
43841,14500,6
43841,23245,6
43841,5773,6
43841,10772,6
43841,11305,5
43841,2104,5
43841,10644,5
43841,5090,5
43841,22689,5
43841,27535,5
43841,23037,5
43841,12948,5
43841,30672,5
43841,15174,5
43841,30551,5
43841,20731,5
43841,22333,5
43841,32080,5
43841,14583,5
43841,14527,5
43841,14538,5
43841,547,5
43841,1660,5
43841,14330,5
43841,19680,5
43841,20774,4
43841,25152,4
43841,24996,4
43841,4949,4
43841,29316,4
43841,11834,4
43841,30766,4
43841,30768,4
43841,14485,4
43841,8344,4
43841,17285,4
43841,13010,4
43841,7277,4
43841,294,4
43924,30574,1914
43924,20939,342
43924,13974,301
43924,8717,268
43924,11743,174
43924,8517,88
43924,29076,83
43924,30358,77
43924,27199,65
43924,22743,64
43924,9221,64
43924,20994,59
43924,7580,56
43924,20915,48
43924,18045,42
43924,20989,42
43924,7582,31
43924,5207,30
43924,20926,30
43924,3371,26
43924,3389,24
43924,1642,24
43924,20918,24
43924,22753,20
43924,17213,20
43924,617,19
43924,11557,17
43924,20774,16
43924,9336,16
43924,13980,16
43924,8527,15
43924,3392,14
43924,10197,14
43924,20957,14
43924,29083,14
43924,28422,14
43924,30521,13
43924,4885,13
43924,14064,12
43924,11503,12
43924,30386,12
43924,20914,12
43924,3377,11
43924,21003,11
43924,3379,10
43924,8533,10
43924,21001,10
43924,15067,10
43924,24999,8
43924,15048,8
43924,8545,8
43924,30373,8
43924,20662,8
43924,13976,8
43924,15169,7
43924,22034,7
43924,20849,7
43924,22689,7
43924,32586,7
43924,18284,7
43924,1078,7
43924,5090,6
43924,2277,6
43924,9886,6
43924,10093,6
43924,10094,6
43924,20963,6
43924,25148,6
43924,1659,6
43924,21815,6
43924,30766,6
43924,23896,6
43924,7583,6
43924,11590,5
43924,6953,5
43924,10644,5
43924,20824,5
43924,25150,5
43924,8055,5
43924,26126,5
43924,8518,5
43924,8535,5
43924,20933,5
43924,18051,5
43924,5180,5
43924,722,5
43924,22944,5
43924,31557,5
43924,6122,5
43924,22733,5
43924,24990,5
43924,30381,5
43924,4915,5
43924,13235,5
43924,29081,5
43924,20927,5
43924,20176,5
43924,13975,5
43924,13972,5
43924,21265,4
43944,14487,965
43944,11557,452
43944,12452,377
43944,32917,242
43944,32130,196
43944,22743,173
43944,14467,171
43944,5207,162
43944,14552,162
43944,32812,153
43944,7457,121
43944,240,108
43944,5051,98
43944,22034,88
43944,30574,81
43944,18367,70
43944,4985,70
43944,23026,69
43944,22753,67
43944,10932,65
43944,236,65
43944,1416,63
43944,12568,63
43944,9221,61
43944,32808,57
43944,18326,55
43944,18045,50
43944,11590,46
43944,1659,45
43944,21989,44
43944,4959,43
43944,30521,39
43944,10197,39
43944,22689,38
43944,31505,37
43944,3389,35
43944,17213,35
43944,26138,35
43944,31133,35
43944,251,34
43944,21689,34
43944,16383,34
43944,3392,33
43944,9484,33
43944,12567,33
43944,20774,31
43944,923,30
43944,31140,30
43944,1642,29
43944,32586,29
43944,261,29
43944,9477,28
43944,15169,27
43944,32904,27
43944,4968,26
43944,8346,25
43944,5080,25
43944,9886,24
43944,27535,23
43944,12948,23
43944,8067,22
43944,30672,22
43944,32822,22
43944,2104,21
43944,272,21
43944,15801,21
43944,22176,21
43944,7404,20
43944,248,20
43944,22733,20
43944,11743,19
43944,8055,19
43944,21111,19
43944,18318,19
43944,10210,19
43944,12868,19
43944,31141,19
43944,30766,19
43944,32724,19
43944,15424,19
43944,254,18
43944,32785,18
43944,19733,18
43944,11780,18
43944,22816,18
43944,25151,17
43944,4605,17
43944,25144,17
43944,11978,16
43944,8344,16
43944,14764,15
43944,20288,15
43944,12463,15
43944,21374,15
43944,13759,15
43944,25148,14
43944,17960,14
43944,11644,14
43944,15698,14
43944,32925,14
44905,30574,12857
44905,32865,1506
44905,8717,969
44905,21689,688
44905,21773,310
44905,22381,247
44905,11557,191
44905,8491,118
44905,25562,100
44905,32870,87
44905,5328,78
44905,22743,71
44905,27095,67
44905,5207,57
44905,5113,48
44905,19733,39
44905,1477,36
44905,23831,34
44905,32872,34
44905,8490,30
44905,14927,28
44905,10891,27
44905,28384,25
44905,18045,23
44905,8433,22
44905,2938,21
44905,5870,21
44905,9221,20
44905,11590,18
44905,31505,18
44905,21685,18
44905,22753,17
44905,22689,17
44905,29388,17
44905,17591,17
44905,15624,16
44905,30521,15
44905,5105,15
44905,30755,15
44905,32884,15
44905,2104,14
44905,17213,14
44905,32586,13
44905,32885,13
44905,1642,12
44905,9484,12
44905,14940,12
44905,32873,12
44905,20774,11
44905,20849,11
44905,15626,11
44905,8471,11
44905,32866,11
44905,5157,11
44905,8436,11
44905,3389,10
44905,23471,10
44905,24407,10
44905,32876,10
44905,32881,10
44905,24960,9
44905,25765,9
44905,15169,9
44905,30573,9
44905,25506,9
44905,27089,9
44905,1416,9
44905,11644,9
44905,15658,9
44905,30851,9
44905,16650,9
44905,19524,8
44905,27111,8
44905,19742,8
44905,21766,8
44905,30766,8
44905,28341,8
44905,10304,8
44905,33244,8
44905,32879,8
44905,7457,7
44905,3392,7
44905,10644,7
44905,10197,7
44905,25147,7
44905,26735,7
44905,23334,7
44905,5951,7
44905,12954,7
44905,32867,7
44905,21135,7
44905,25151,6
44905,14764,6
44905,2277,6
44905,923,6
44905,25148,6
44905,23343,6
44905,8499,6
44905,12330,6
44905,32877,6
45106,30574,2845
45106,11305,1309
45106,11743,105
45106,8717,102
45106,26051,96
45106,22743,93
45106,9221,68
45106,26785,44
45106,10731,41
45106,5207,36
45106,11370,33
45106,14361,31
45106,11557,30
45106,18045,26
45106,27199,25
45106,10197,25
45106,10210,23
45106,30521,21
45106,17213,20
45106,22753,18
45106,18886,17
45106,14672,14
45106,28073,14
45106,26897,13
45106,20849,12
45106,1642,12
45106,11376,12
45106,20774,11
45106,10729,11
45106,15169,10
45106,27412,10
45106,6122,10
45106,13962,10
45106,14673,10
45106,1691,9
45106,26842,9
45106,11379,9
45106,11590,8
45106,10644,8
45106,5090,8
45106,29316,8
45106,9477,8
45106,31557,8
45106,11378,8
45106,3389,7
45106,26774,7
45106,22689,6
45106,3371,6
45106,5444,6
45106,11340,6
45106,14064,6
45106,28074,6
45106,20781,5
45106,14764,5
45106,10094,5
45106,12940,5
45106,26837,5
45106,22944,5
45106,27403,5
45106,27401,5
45106,20125,5
45106,30667,5
45106,27556,4
45106,11367,4
45106,25147,4
45106,10093,4
45106,1416,4
45106,31505,4
45106,25822,4
45106,5481,4
45106,23349,4
45106,19699,4
45106,11773,4
45106,30766,4
45106,15392,4
45106,30768,4
45106,13371,4
45106,11386,4
45106,11336,4
45106,11348,4
45106,15106,4
45106,26048,4
45106,25151,3
45106,11314,3
45106,1542,3
45106,17217,3
45106,25149,3
45106,25000,3
45106,31232,3
45106,5180,3
45106,11988,3
45106,1007,3
45106,11290,3
45106,12869,3
45106,22816,3
45106,22758,3
45106,20287,3
45106,23555,3
45106,11577,3
45106,5047,3
46165,30574,2094
46165,11743,1126
46165,11557,560
46165,5207,329
46165,7457,316
46165,22743,277
46165,7404,252
46165,18367,208
46165,17213,159
46165,2277,135
46165,2313,127
46165,22034,126
46165,22753,104
46165,30521,96
46165,923,95
46165,2312,82
46165,18045,77
46165,10210,76
46165,7423,71
46165,26138,68
46165,7478,67
46165,11097,66
46165,10197,65
46165,12075,65
46165,414,64
46165,20811,62
46165,14487,61
46165,20849,60
46165,21989,60
46165,18326,57
46165,18606,57
46165,4949,54
46165,20774,48
46165,30635,48
46165,9221,44
46165,1416,42
46165,7668,40
46165,11590,39
46165,31505,39
46165,7422,39
46165,7852,38
46165,1659,38
46165,16253,38
46165,20282,37
46165,31656,36
46165,10093,36
46165,21815,36
46165,32130,34
46165,12948,30
46165,17217,30
46165,10094,30
46165,15169,29
46165,1642,29
46165,32586,29
46165,25151,28
46165,20318,27
46165,22733,26
46165,7417,26
46165,14764,25
46165,3392,24
46165,5444,24
46165,14467,24
46165,9484,24
46165,29716,24
46165,2287,24
46165,22689,23
46165,3371,23
46165,4514,23
46165,24960,22
46165,10644,22
46165,29316,22
46165,23349,22
46165,30011,22
46165,25152,21
46165,14064,21
46165,18318,21
46165,14552,21
46165,25149,21
46165,3389,20
46165,2271,20
46165,18292,20
46165,9477,20
46165,11834,20
46165,2104,19
46165,11505,19
46165,28964,19
46165,20047,19
46165,30766,19
46165,4516,19
46165,22352,18
46165,12940,18
46165,32785,18
46165,22333,18
46165,19765,18
46165,29605,18
46165,6857,17
46165,2294,17
46165,22330,17
46165,22206,17
46165,25861,17
46438,30574,5315
46438,11743,406
46438,30358,317
46438,14487,258
46438,20939,234
46438,8717,142
46438,1691,113
46438,5207,85
46438,29076,69
46438,14467,69
46438,9221,58
46438,24951,58
46438,30386,52
46438,11557,49
46438,14552,49
46438,27199,44
46438,22743,43
46438,20994,42
46438,1542,34
46438,8517,34
46438,1540,32
46438,20849,26
46438,12948,26
46438,22753,25
46438,29517,24
46438,18045,22
46438,25647,21
46438,8020,21
46438,17371,20
46438,20774,19
46438,20989,19
46438,11305,18
46438,22034,18
46438,20926,18
46438,29519,17
46438,17074,17
46438,3389,16
46438,1642,16
46438,2858,16
46438,10644,15
46438,21989,15
46438,22944,15
46438,3392,14
46438,8055,14
46438,1659,14
46438,30373,14
46438,3371,13
46438,15169,12
46438,3379,12
46438,5090,11
46438,32586,11
46438,26138,10
46438,30521,10
46438,617,10
46438,30381,10
46438,17073,10
46438,17213,9
46438,14764,9
46438,17370,9
46438,22689,8
46438,3377,8
46438,11978,8
46438,30766,8
46438,22733,8
46438,25685,8
46438,8609,8
46438,5444,7
46438,20288,7
46438,1416,7
46438,31557,7
46438,8545,7
46438,29083,7
46438,20991,7
46438,20159,7
46438,1554,7
46438,29518,7
46438,8067,6
46438,10210,6
46438,3358,6
46438,21001,6
46438,21003,6
46438,26179,6
46438,19666,6
46438,22758,6
46438,7203,6
46438,14524,6
46438,14519,6
46438,25707,6
46438,25150,5
46438,10197,5
46438,22352,5
46438,27556,5
46438,25149,5
46438,22344,5
46438,9638,5
46438,14752,5
46438,134,5
46438,15392,5
46438,13962,5
46438,25687,5
46755,30574,6616
46755,11743,656
46755,8717,306
46755,6184,176
46755,240,125
46755,11557,112
46755,22743,92
46755,236,88
46755,5207,79
46755,6178,78
46755,8055,68
46755,18326,64
46755,19224,59
46755,18367,55
46755,11665,55
46755,251,49
46755,22034,46
46755,261,46
46755,7457,42
46755,6190,39
46755,8067,38
46755,20939,34
46755,1659,29
46755,6216,29
46755,12948,28
46755,254,28
46755,3348,28
46755,21989,27
46755,923,27
46755,6163,27
46755,18045,26
46755,11673,26
46755,6189,26
46755,9221,23
46755,248,22
46755,6187,22
46755,22753,21
46755,11644,21
46755,26735,20
46755,272,20
46755,30521,19
46755,1642,19
46755,4949,18
46755,6195,18
46755,11590,16
46755,15169,15
46755,20288,15
46755,20849,14
46755,18318,14
46755,32686,14
46755,6186,14
46755,17213,13
46755,11643,13
46755,32724,13
46755,25150,12
46755,11503,12
46755,25151,10
46755,30672,10
46755,30358,10
46755,5051,10
46755,461,10
46755,10644,9
46755,25152,9
46755,22689,9
46755,30573,9
46755,14764,9
46755,25149,9
46755,25148,9
46755,32688,9
46755,31535,9
46755,8070,9
46755,20774,8
46755,25153,8
46755,9886,8
46755,1416,8
46755,9477,8
46755,11798,8
46755,24996,7
46755,271,7
46755,24526,7
46755,22733,7
46755,6185,7
46755,8069,7
46755,1153,7
46755,22225,7
46755,24960,6
46755,20279,6
46755,32586,6
46755,275,6
46755,400,6
46755,267,6
46755,5427,6
46755,29316,6
46755,22944,6
46755,30766,6
46755,19788,6
46755,31514,6
46755,11577,6
46755,256,6
46755,21870,6
47667,30574,1172
47667,11743,344
47667,8717,78
47667,22034,61
47667,21989,49
47667,24012,48
47667,24009,47
47667,10059,42
47667,26618,41
47667,30521,39
47667,5207,34
47667,26837,33
47667,21656,28
47667,22743,25
47667,24019,25
47667,11557,23
47667,21662,23
47667,33777,22
47667,23931,22
47667,16621,22
47667,1416,21
47667,10064,21
47667,27199,16
47667,18045,16
47667,17213,16
47667,18326,16
47667,26771,16
47667,8067,15
47667,9221,14
47667,20774,14
47667,31133,14
47667,10197,13
47667,18919,13
47667,31140,13
47667,32586,12
47667,4949,12
47667,33844,12
47667,11590,11
47667,20849,11
47667,22009,11
47667,9477,10
47667,18361,10
47667,26138,9
47667,18318,9
47667,30672,9
47667,10093,9
47667,26636,9
47667,11305,8
47667,7457,8
47667,14764,8
47667,31505,8
47667,4461,8
47667,33760,8
47667,31141,8
47667,3631,8
47667,33838,8
47667,33668,8
47667,21111,7
47667,20279,7
47667,7404,7
47667,23471,7
47667,21660,7
47667,12869,7
47667,18338,7
47667,11497,6
47667,18367,6
47667,20288,6
47667,12948,6
47667,10934,6
47667,31557,6
47667,15392,6
47667,22733,6
47667,11570,6
47667,33812,6
47667,21659,6
47667,24014,6
47667,15401,6
47667,24011,6
47667,24021,6
47667,14064,5
47667,941,5
47667,603,5
47667,25149,5
47667,22330,5
47667,29316,5
47667,21665,5
47667,32080,5
47667,23349,5
47667,30547,5
47667,30766,5
47667,22933,5
47667,23157,5
47667,9650,5
47667,33984,5
47667,31668,5
47667,21664,5
47667,24022,5
47667,33669,5
47667,24005,5
47667,10862,4
48019,30574,11810
48019,8717,1007
48019,5951,575
48019,17780,187
48019,19039,182
48019,21689,126
48019,24401,73
48019,23353,49
48019,27095,48
48019,21773,40
48019,30521,36
48019,27111,36
48019,5963,35
48019,32766,30
48019,11557,28
48019,22743,28
48019,10700,25
48019,23334,23
48019,9221,20
48019,6262,20
48019,30620,20
48019,17213,15
48019,27089,15
48019,5990,14
48019,23793,14
48019,23343,12
48019,4670,12
48019,6013,12
48019,24410,11
48019,30455,11
48019,8309,11
48019,30755,10
48019,28800,10
48019,19044,10
48019,24526,9
48019,24407,9
48019,5207,8
48019,10197,8
48019,32586,8
48019,28904,8
48019,19546,8
48019,18045,7
48019,10210,6
48019,19524,6
48019,30434,6
48019,25562,6
48019,22330,6
48019,20731,6
48019,10698,6
48019,32775,6
48019,5988,6
48019,17789,6
48019,22753,5
48019,3392,5
48019,10644,5
48019,30433,5
48019,30756,5
48019,24338,5
48019,11937,5
48019,23323,5
48019,21803,5
48019,28594,5
48019,3389,4
48019,22689,4
48019,27535,4
48019,27077,4
48019,21487,4
48019,30715,4
48019,25239,4
48019,25379,4
48019,10245,4
48019,9375,4
48019,28596,4
48019,5975,4
48019,894,4
48019,194,4
48019,5953,4
48019,5956,4
48019,23370,4
48019,19870,4
48019,28089,4
48019,5981,4
48019,30012,4
48019,5998,4
48019,6526,4
48019,6006,4
48019,30615,4
48019,19049,4
48019,11497,3
48019,25000,3
48019,25506,3
48019,15339,3
48019,21739,3
48019,30571,3
48019,30766,3
48019,134,3
48019,13744,3
48019,5986,3
48019,4015,3
48019,19047,3
48183,30574,7827
48183,11743,206
48183,8717,74
48183,11557,48
48183,6750,47
48183,4949,43
48183,5207,29
48183,28204,28
48183,22743,20
48183,26138,20
48183,8055,20
48183,12948,18
48183,28215,18
48183,8067,15
48183,1659,15
48183,1642,13
48183,22238,13
48183,18045,10
48183,15048,10
48183,5051,9
48183,28218,9
48183,4541,9
48183,27535,8
48183,17213,8
48183,12600,8
48183,32708,8
48183,25438,7
48183,32726,7
48183,22753,6
48183,22034,6
48183,22689,6
48183,6729,6
48183,28219,6
48183,31883,6
48183,17970,6
48183,20774,5
48183,21989,5
48183,14064,5
48183,32586,5
48183,15174,5
48183,4959,5
48183,12680,5
48183,25630,5
48183,11776,5
48183,503,5
48183,2104,4
48183,9221,4
48183,20824,4
48183,18326,4
48183,9886,4
48183,11503,4
48183,10210,4
48183,18292,4
48183,4985,4
48183,4968,4
48183,30766,4
48183,24662,4
48183,617,4
48183,15392,4
48183,24771,4
48183,4074,4
48183,11630,4
48183,27952,4
48183,11505,3
48183,20849,3
48183,30521,3
48183,22352,3
48183,18640,3
48183,2277,3
48183,2335,3
48183,18054,3
48183,19524,3
48183,5481,3
48183,11834,3
48183,32099,3
48183,22944,3
48183,31557,3
48183,6766,3
48183,605,3
48183,7224,3
48183,22660,3
48183,23975,3
48183,21166,3
48183,31836,3
48183,30994,3
48183,1120,2
48183,14764,2
48183,24996,2
48183,4964,2
48183,13613,2
48183,5360,2
48183,5332,2
48183,608,2
48183,888,2
48183,32291,2
48183,11809,2
48183,25010,2
48183,31835,2
48183,4540,2
48183,32727,2
50051,11743,306
50051,30574,159
50051,11557,88
50051,8717,68
50051,7457,39
