user_id,book_id
20401,2174
22563,3715
13366,9119
22708,2633
22708,4427
22833,3367
22833,7732
22833,9144
22833,6344
22833,9833
22910,150
19744,2757
16391,2991
22922,6883
22922,1936
22928,8528
9270,4335
22944,8693
12023,5973
7645,6806
18956,3568
22961,4168
22966,2790
22974,1953
22963,6895
22963,7271
22978,8530
22983,326
22985,1204
19930,2423
18431,5595
22998,233
23007,2174
23007,6804
21168,4954
23003,4870
23014,2136
23015,1783
11376,233
23015,7541
23015,9113
23015,8061
23015,1272
23027,2572
13918,150
13918,304
23030,6804
23032,233
23033,9910
10331,5097
23044,1441
23023,326
23044,5619
12686,2411
23049,233
11517,5680
8461,2539
21659,4618
23073,7102
23073,1268
21330,3600
23077,9455
23077,3715
23077,8357
23086,1953
22787,326
14274,3143
23096,9833
23095,6072
23095,3865
23100,1272
22848,2757
12567,3788
7456,150
23116,6220
23124,1746
23124,3443
23124,2647
23124,2423
23124,5680
22798,6426
22090,8439
23150,9399
23154,2938
23154,1386
23154,1567
23154,2087
23154,2820
23154,326
23156,2820
23156,304
23156,2128
23154,7732
23156,6804
23154,4168
23164,2834
23171,3891
23171,7388
23171,7751
23171,9511
22971,150
16234,2174
13645,4081
23193,2174
14850,919
23197,1491
23197,2572
23203,2572
23203,3443
23203,6804
23203,6426
23204,6804
23204,7917
23204,5051
23219,233
23227,1953
22349,3088
22291,3090
23220,150
21867,2572
22349,1783
22349,9119
22349,6139
6556,2028
23242,4227
22718,7687
23260,1434
23260,3788
23260,3399
23264,4227
23268,1677
23190,6980
23242,3468
23282,7278
23284,4716
23242,1317
4933,8032
4933,2938
4933,1317
4933,233
4933,2548
3780,2842
7261,3853
23205,4347
23295,5563
22773,233
19971,694
2578,5220
2578,6552
22520,9292
11122,5127
23249,4870
19313,2288
23320,2710
23320,6757
15014,9519
22787,1567
22787,1675
22787,2820
18337,2981
8888,9273
9998,5051
23334,1441
23336,1491
23336,1272
23338,2411
23136,1204
23348,3737
23348,8061
23358,9446
23362,9592
16714,694
16714,1268
6774,6546
23379,2128
23387,8296
23385,1096
23388,919
23355,8121
23254,2560
20137,3197
23411,3088
23411,1677
23413,1441
1705,9185
23381,233
23381,3003
23423,3387
23423,5051
23420,2174
23420,1096
23441,2647
21506,233
23451,9113
23451,9888
23451,5086
17669,9159
23463,5496
23465,694
23475,694
23475,1417
23475,2546
23475,5355
22768,5142
23234,9348
21732,3143
23435,233
23435,3468
23485,5680
19096,150
23488,1272
18836,7102
18836,3003
23498,8457
15681,3737
23508,1096
614,6804
23242,7751
23491,878
23512,1491
23532,5142
23533,6296
23382,1317
23533,8296
23505,6717
23352,694
15108,2704
23541,8547
16238,1268
19854,878
16610,3787
17535,1491
23557,2028
15438,9291
23571,233
23573,9291
23575,4870
21314,6806
23585,2834
23474,7339
14931,1675
23595,1567
23595,9144
23595,3050
23595,6804
23595,4795
14924,3788
18424,9516
22162,2633
1603,8802
23617,2233
23617,6612
23617,1272
4755,2288
23625,1783
23623,7656
23167,8849
12766,8765
12766,5741
23501,1441
23473,5563
23652,1441
23657,1441
23657,878
23657,150
23657,2704
23657,4227
23658,150
18410,150
23661,233
23664,4956
22831,9403
23665,3568
23665,6500
18731,326
23673,2548
22976,6500
23688,233
19905,9100
23703,6804
23703,3737
23703,1645
23703,2304
16635,6480
12707,6883
23652,150
23710,1272
23439,6807
23713,2572
23548,9888
23717,5397
23717,6757
23716,8530
23729,5619
15289,6883
23732,383
13846,7496
23740,9291
23741,1675
23741,2938
22853,4168
23528,1096
22926,9888
6681,9113
11564,2842
23758,1434
23758,8528
23758,3737
23777,3567
23777,7678
23777,7751
21652,878
15390,6969
23784,1171
23784,6804
23786,878
21551,8439
23774,694
23774,1268
20973,9860
23792,2790
23792,3443
23792,4347
11407,233
23792,1272
757,1301
1220,6220
19951,150
19951,3413
19951,5496
20973,5119
23800,1953
23800,3088
23806,3567
23806,3574
23806,9511
23806,326
23806,233
23806,5086
23806,3724
23806,7678
23248,2820
23248,1675
23792,9339
23792,9316
23814,233
22255,7789
22255,3724
23814,1441
23817,2560
22665,1317
22665,9119
23821,2362
23827,304
23827,919
23827,6804
23827,3737
23826,4917
23826,3697
23826,2871
23835,5563
21770,150
23838,1204
23629,5086
23838,6612
23841,8721
23843,694
6842,233
19770,3255
23850,6344
23850,9292
23847,5051
23860,3568
23860,1491
13205,6760
13205,4557
11134,2000
11134,4793
2363,5127
23646,4956
23875,5397
23875,4557
23875,4227
23877,4133
23877,4089
23881,4956
23881,383
23881,233
23880,6804
6461,2362
23874,3028
23887,1430
23887,1417
23887,1748
23886,1204
23891,3568
21343,5051
23896,6139
23896,7586
23900,1204
21233,2757
23907,1645
23198,233
8067,2368
23922,233
23945,3090
9258,8061
18036,2679
12829,233
23958,6220
761,3088
20494,1429
19692,1748
23970,4347
23973,233
21685,8693
23981,6804
23981,6220
13366,8435
23984,3715
23985,1675
23985,2368
23985,3468
23985,4265
23985,3787
23985,8731
23985,1806
23985,2603
23985,1159
23985,1171
23985,1567
24003,1441
24003,304
24003,326
22449,1936
8653,7102
24012,233
23892,5595
4849,233
8336,5027
10828,2362
12673,6969
10043,3255
1184,5051
24026,1434
24026,8296
7262,5304
24041,8296
23719,878
14626,233
16464,6521
15959,7917
23571,326
24052,6335
15921,150
19566,3088
23901,8565
23901,4765
24068,915
20266,8220
23717,4133
4849,7339
7665,1434
24091,4265
24093,2174
24093,5051
24094,2647
24094,1441
24094,6327
24094,7738
9457,6500
24094,9833
24109,1096
24115,7483
24118,2572
24118,7656
24118,1096
24118,8435
670,4614
24122,1096
2200,9188
21512,7102
24050,1145
24050,1311
24050,2561
20792,6327
24133,5027
24137,878
24137,4716
10866,7102
24123,1272
24139,5094
24139,4427
24144,4347
24144,3724
24147,2546
17593,1272
24144,2824
20360,233
24140,2704
24072,7917
24176,1159
18085,878
24146,9790
19674,3367
19244,3088
19244,7278
19244,6480
19244,3465
19244,7541
19244,9113
19244,8731
21391,3088
24179,5616
24179,2610
24179,3016
24179,2938
24179,3011
24179,4400
24230,7741
3900,1268
24235,150
11564,4618
24189,4089
24239,1096
20664,1268
20664,3891
19408,6760
24249,1675
24249,1317
24050,1567
24050,1386
24050,8731
24050,1159
24245,1272
1439,233
3271,9100
20754,4237
24262,2423
23497,3568
24271,1491
24284,150
24253,1491
24276,6806
24289,1145
24296,5027
24301,2647
24278,4956
14167,5595
24304,2192
24304,233
24306,4968
24306,1417
15342,2192
8790,3865
20840,150
1136,4639
18991,8220
24341,5680
6001,6327
24314,233
24314,1441
24314,2603
24314,2087
24314,4347
24347,233
24345,2174
24347,6296
9762,7339
9762,383
22630,4512
24353,6633
24353,4392
22935,6335
24360,3406
24362,3126
24362,2192
16811,6895
24374,233
8419,7339
24375,1171
24375,4292
24375,5138
24375,5051
24384,3561
24385,4168
24386,1953
24387,1417
24384,6804
23758,3143
23758,2411
24219,1434
24219,1677
7611,4427
24399,3406
24399,2824
24399,5051
24395,5076
24276,9888
24276,5086
24407,3574
24407,5751
24401,6804
24392,5430
24403,3568
14955,6521
24199,7739
24446,8296
23976,3737
23976,150
19041,233
5452,2820
5452,6806
2659,6804
24449,2824
24276,150
24459,8565
24459,4917
24459,2789
24459,1204
19595,3322
24467,1434
6970,4917
17554,1268
24467,2834
24467,6612
24467,383
24467,7629
24477,7541
24477,9113
24477,5496
18838,5960
18838,6830
24449,3724
21218,5304
24493,2757
24493,2304
24493,2000
13326,7641
22281,3841
24512,8693
24337,8528
24514,5563
24514,1645
11129,1272
24518,878
24530,7917
1402,4292
3977,3126
24534,2610
24534,1783
24542,150
24542,3406
24545,4146
24542,6480
24542,4898
14135,6072
14135,3567
16369,3853
14135,5355
24561,1491
24562,3344
24562,1386
24562,1171
24378,4870
24563,9193
24563,8331
24573,4359
24573,4870
24575,2128
24575,9910
24588,233
24588,3322
24588,2411
24588,6299
24590,2991
24588,2128
5570,9516
5570,1317
24398,3255
23546,8750
1372,5496
14540,6830
24598,7541
24599,8142
24600,8849
20290,6490
3634,3399
24623,2411
24623,7735
14054,3979
14054,2028
14054,4992
14054,233
24629,7923
24640,1268
24640,694
24644,4146
24644,9292
9487,6474
22319,1441
13889,2000
20840,7026
14778,1204
24490,4794
24669,1746
24674,6480
8888,6474
24682,4917
24682,2539
4799,9100
24693,5563
24693,1204
16005,3468
16005,1806
22055,3574
22055,6804
22055,3788
22055,5138
22055,2647
24699,414
22055,414
22055,233
22055,2192
24660,8754
24704,3406
2452,4402
24718,2539
24353,7842
15163,4431
15163,5741
15163,1748
15163,2610
15163,3634
15163,5751
15163,3905
15163,4168
24724,233
24724,383
24712,3568
11596,150
24732,7917
24735,3406
22313,304
5381,5138
22313,233
18789,3468
8024,1441
22146,7409
4457,9273
24756,4089
24756,414
24643,4292
19478,5119
14171,3715
14781,5680
24033,3788
24033,7741
24779,1145
24779,2000
24783,5397
23350,8435
24784,1096
24784,4968
24787,7119
24705,919
24793,3088
24795,2288
24797,233
24778,1953
24778,7496
24778,4359
24585,3406
6649,2028
6649,4992
23351,8061
24373,2192
16593,233
19112,7208
19112,8868
19112,9476
24807,4639
24807,3568
24818,1317
24825,9554
19422,2834
10345,8092
24815,1953
24479,3126
24479,233
22600,9630
22332,1491
4754,150
22676,7339
24778,1783
24873,1204
24873,6220
24803,2820
24888,3143
23947,2192
23947,4992
24428,2423
18504,3011
15697,9100
6139,2174
24897,1417
24897,3003
22312,1752
22312,7541
24880,1272
22312,4898
24050,7678
24050,3787
24909,8754
24917,233
24924,2790
24924,5138
24924,4701
24924,326
20901,6490
24930,1441
24939,150
13887,5142
13887,6264
13887,7735
16393,1317
24945,915
23411,233
24961,1159
22172,2679
21849,1272
24960,3143
16028,1171
24965,7592
24968,1783
24969,1441
24969,878
24968,1434
24972,9554
24972,2539
24972,6804
24972,3788
14770,2757
24980,150
24981,7551
7700,4089
19055,414
24524,8036
24995,2362
9298,233
24955,3399
1988,6335
25010,6220
24996,4237
25014,1578
25014,7732
24996,7789
12453,8084
25026,2572
25026,2938
25026,4968
25027,3513
25034,7541
25034,9113
25034,9888
25034,5086
25034,1171
25035,9291
25035,8754
22374,8693
25036,326
25036,1645
23495,1677
24814,6344
15576,4168
25052,6804
25053,6131
25058,2679
6134,8849
25063,1748
24873,4716
25064,5465
25081,9318
17061,150
14653,1677
25094,5094
25090,1272
25094,326
25094,1317
25094,383
23875,3568
21536,5397
25114,7656
25114,7541
25114,6804
25114,8061
25117,2233
23848,6633
25123,2824
21349,6521
20639,233
24051,4146
24051,2824
19615,6731
25132,3788
25130,6426
25141,878
25143,2174
10815,3737
25042,1171
25144,8754
25151,2647
25151,2174
6992,2411
6992,3322
24968,3853
24968,233
25158,2924
11430,3406
25166,2174
14010,233
25165,2820
15283,2233
25090,4168
15808,1171
23671,1272
25184,1145
25028,5667
7155,8121
25192,304
25192,1159
25192,2128
25160,8121
18436,2539
12013,2288
25211,304
25211,2087
25211,3787
25211,2603
25211,233
23671,150
25217,9888
25217,5182
25217,3406
5776,5496
25106,1434
25223,2000
21461,7271
25094,1096
25234,8061
25237,150
21849,5563
19744,9888
2179,8868
25211,6908
7971,5595
25244,8261
24513,1746
25250,1441
25250,233
25250,7629
16142,2548
17449,233
19012,4347
25259,6335
25259,3406
6681,6096
25262,1204
21238,5430
16078,3979
16078,6883
25152,5086
25152,9113
25149,2560
25149,5483
25276,233
25278,233
25282,2548
25285,3443
25285,6296
25272,1953
24477,233
25303,2174
25274,1204
10066,2630
25304,6804
25319,2789
25286,3856
23103,4168
25317,5027
23940,233
24895,3011
25308,1317
12151,8092
25317,9833
25332,3406
25330,6760
25350,1204
24276,4130
22053,6191
25353,5397
25353,7821
25357,150
25357,1272
16315,2991
16315,4427
25359,5397
25359,3567
25358,7735
11407,4237
25364,1953
25366,1317
25366,1441
5177,4954
18610,3842
25371,5142
25371,1268
25371,694
20791,326
25374,8121
25202,233
4754,7751
23975,2824
25391,1783
25338,5086
25047,9159
25400,5496
25401,7917
25401,3413
25401,2790
25317,2136
25415,3387
4881,8385
6483,1268
25422,8385
18741,414
5744,4146
20956,1578
3937,5941
25205,6804
25435,5119
25366,919
16862,8261
25434,5211
4754,1268
4241,5051
25451,1171
6072,1268
18364,4583
25461,4639
25473,9399
25473,7291
25473,8659
20966,4347
9233,8530
20291,2871
11221,7208
11221,9476
25488,6804
23896,5595
9764,1268
25455,1434
21379,3853
25499,7735
24192,1272
24192,1434
24192,878
20358,9193
16253,3697
25509,3413
25509,9113
25509,9144
25515,6806
25515,8693
25515,2610
25514,233
25514,4898
25517,1096
25519,5142
25484,2572
25484,233
10056,1268
25519,2862
25519,4795
25519,915
25519,3513
18353,4168
24679,2824
24679,4385
25532,915
25532,1441
25534,150
24888,3028
25096,3537
25542,233
25323,3600
14772,1268
6393,8385
21218,2862
350,2560
19061,2233
4016,4347
25341,1430
6908,1748
25302,8565
25302,5051
16667,1645
25594,1441
25457,4508
25596,5051
25602,1145
25389,150
14345,150
25488,6878
25621,1268
25621,2704
7036,8385
25622,5343
25374,2028
15794,7959
25629,304
24033,2572
25635,2820
25635,3468
11359,6151
24103,8530
25645,4292
14209,9539
25654,8121
25613,6612
3958,6757
25658,233
25612,7551
25653,1953
25653,1204
25664,878
25668,4795
25666,2561
14131,2572
25564,2288
20791,9188
25674,7678
25674,7388
25674,3891
25677,1953
24229,1268
25641,5430
25688,233
24583,2028
11359,8385
14388,1268
14110,2871
11771,150
22926,8385
25655,5680
25701,2862
25702,7551
25676,878
25607,3443
21685,1268
25719,1677
25528,6804
20573,3513
22864,2820
11426,2136
24406,2174
25669,233
17813,8385
25714,1268
25607,1311
25607,4337
25607,5220
25714,4870
25712,9539
25042,233
693,3737
693,6804
25760,7339
693,1441
1658,4081
24503,1441
25560,2174
21665,7751
23338,8385
8734,3255
15029,6072
15029,2610
25738,6612
25654,8220
25775,1417
25512,5758
25776,7278
25778,326
25778,6804
25778,1096
25784,6895
25784,5182
25784,7923
25784,3493
22669,2411
19596,414
25802,2824
25802,1317
25802,2820
25802,3787
25771,5027
8128,6327
25808,2757
25808,5766
25818,150
25817,1491
25706,2000
25821,326
25822,8565
25830,6296
24917,6633
14179,4146
20694,9910
21126,6804
25734,7656
25841,7738
17912,2991
19822,9244
25842,2842
25842,4618
18997,6807
18660,1430
25447,8385
19047,694
25530,150
23070,1268
25873,2824
21377,1268
25646,2233
25853,8385
25896,1096
25894,8945
24018,7629
19058,7026
19058,9539
25898,4146
25901,1268
25901,3891
25901,9888
24637,3905
24637,414
24961,1268
23875,2704
25861,9399
25912,5973
25915,9399
25901,6072
19678,2790
19678,5119
25929,7026
25929,5076
23369,2871
23369,7551
25935,2362
25935,9341
25883,6474
18426,2136
24378,5667
24637,3568
17796,6804
25952,1748
25952,150
25952,2288
25952,3568
25953,3821
25957,3088
25957,150
25953,4168
18206,304
25511,9539
25959,9833
25602,1268
2192,8092
24197,4431
25958,2679
25976,5737
25976,2820
15012,3821
22359,4392
25985,1204
7663,1386
25992,1441
24197,1268
16829,8731
11916,1441
25976,1268
26009,233
12662,7513
26014,5563
24959,7751
21155,5680
21155,5692
26020,233
26022,1171
26022,2790
26022,9291
26022,6335
26022,3905
26022,694
26022,1317
26022,1145
26022,1806
26022,1386
8154,2423
19614,3367
26035,304
26035,2000
26035,233
26005,1159
26052,1417
26052,4089
26052,3574
26052,2704
26049,1441
26052,4227
26049,233
25578,9888
25578,5086
351,6474
26057,2871
26057,8296
26056,2174
26056,878
26059,3088
26059,7339
24524,7102
5942,8385
26063,2546
26065,3634
26065,9318
26067,7738
26065,304
26028,1316
26065,5563
26065,414
26061,4347
23891,4639
23891,5737
23891,4795
25975,3715
26080,233
26080,1272
5574,2087
26081,8261
23934,2710
20336,304
26084,1441
26101,9446
26101,2087
26101,4337
26101,5430
26101,5534
26103,4618
26103,5941
24940,2789
24940,6908
26112,1953
26112,2647
26122,8121
26134,150
26134,414
26131,1936
6130,5220
6130,2704
26142,233
26142,2188
13495,2000
25737,8385
26163,2174
26163,6951
26163,5086
26163,5182
26163,8061
26163,7738
26163,9100
19017,1301
26133,4292
26162,1441
18407,6806
26180,1434
26180,9888
26180,4347
26142,4347
26142,2679
1993,150
1993,2824
1993,6296
26198,8296
9039,9300
22922,4385
26215,4347
26213,7821
19537,2871
26132,383
26132,5667
26210,1096
21685,8248
21685,2938
26233,1386
26233,6335
26239,2087
26239,1096
26236,6474
8995,414
26235,6804
26235,2233
23883,2233
18806,6123
21711,6633
26246,2174
25844,6299
21522,6804
21522,878
26263,1317
26263,233
26263,4392
21801,1434
25612,1429
13930,2820
5761,3856
25406,233
25406,6804
26272,5211
26280,150
21685,4639
14100,9119
12925,150
12925,2087
1655,8385
26288,4898
26288,4146
26288,4347
26288,3905
25639,5534
26300,4870
26300,233
26300,4716
26309,7741
26301,915
26318,3050
26321,1645
26313,150
11892,5595
222,3399
1015,5430
26338,1272
26277,5027
26277,1272
26277,6612
26339,5667
26339,4639
26344,6191
26277,2015
26290,7513
26330,6804
6362,1268
6362,694
26347,1204
26382,1752
26387,150
26080,8084
25333,7888
21413,7339
18407,4898
18407,7789
25660,4431
26401,304
24940,5560
24387,4431
26136,304
11440,6072
26401,5737
24888,6139
26449,2790
26449,1441
26449,3853
26448,2981
26449,6804
26459,1441
26457,9539
12814,1752
26461,150
26461,1171
26461,3399
26466,1441
26466,5595
26466,1317
26447,9545
8183,3724
25610,2028
25172,3088
25610,1953
26466,6883
24212,7339
24576,2000
21494,233
21494,4898
6574,3715
15298,5766
26476,7687
26477,233
26394,1204
25398,4385
25450,2087
25450,5667
25450,4639
25666,2028
25666,4992
25450,2411
25450,5737
25450,1567
7751,1268
26499,9291
3116,5127
26518,1953
26529,1783
26459,7119
26536,233
26536,6633
26541,2938
1187,8385
26420,150
24718,3050
26545,5560
23131,7917
23131,5027
26365,3574
12144,1268
26365,1746
26554,233
26565,1441
24460,150
20757,3406
12902,6474
2277,304
26502,1145
26587,7821
21797,1317
21797,3787
21797,1675
21797,1752
21797,2188
21797,6806
26598,2572
26598,3322
26598,1171
26598,878
25292,9860
26601,4870
26601,1783
26601,1441
26264,7551
26605,7959
26531,2192
26531,2028
26446,9539
26615,9539
24155,233
21280,7821
20431,6969
26286,8765
26632,2411
22542,326
7853,2304
14410,4954
18057,1316
12697,9292
7879,5496
25472,414
431,8385
6357,6474
14742,6490
25706,919
26664,6757
26664,6806
23078,4755
23078,6426
23078,8296
26682,1783
26682,3387
26682,9545
26682,6480
26684,2938
26684,4133
26691,414
26531,1645
24683,8385
26708,8261
21762,4583
26708,2233
26708,4898
26711,8646
13602,1268
26708,1159
26715,233
25333,7551
5619,8036
3765,150
26719,4292
2869,2603
26722,3842
25815,3134
26669,3697
26726,2834
26726,5027
26723,3853
25089,1204
10434,3468
26729,1204
1416,2572
26734,1783
26734,8357
26734,3088
26737,2824
26737,3787
26737,8731
26737,4265
26737,1386
4584,3821
26725,233
26725,304
8467,2710
8467,4898
26739,3088
25787,1204
9027,2192
5325,4402
21753,4954
26744,4898
26745,233
21219,3787
21219,1806
26753,1272
26747,1096
25840,3088
5574,3134
26768,3050
26614,1204
18567,8385
26796,6951
26796,150
24604,4292
18479,5595
9487,3134
26803,6402
26803,7546
26805,3737
26805,7917
26805,3788
7310,6474
17207,6072
26784,2572
26784,5051
26784,150
26784,8296
26528,304
26528,1317
26820,1441
799,8731
8730,1752
26571,1171
26571,1675
26818,9888
20358,1417
20358,3574
8916,1317
8916,5138
26778,2603
25456,8348
26838,1272
26852,150
26852,233
26858,326
26858,8528
19313,2174
26863,9113
26863,2824
26863,3406
26862,1441
26851,233
26889,1434
1703,3561
23391,4956
15050,1268
26912,9630
26037,1547
26913,2603
26913,1145
26913,5667
26918,150
23300,4755
15792,3134
26924,2790
26924,2233
15300,3134
26926,4898
26863,1953
26932,2233
9629,5667
9629,1806
9629,8731
9629,1145
26930,2981
26939,1317
21256,7789
26948,8296
15189,1316
15189,1272
26948,3821
26954,5027
26955,1171
26955,2647
26955,2174
26955,6612
26955,7738
26955,3574
26955,2362
2720,4335
6388,8036
5241,919
4221,1268
26973,7592
26973,233
26973,1145
26987,2174
26987,7656
26988,8565
26988,3322
26990,1301
13107,6191
13107,1675
13107,2820
15518,8092
13107,8802
13107,6131
9487,8036
26917,2015
26917,2757
27009,1434
25542,3088
12768,7357
24276,9113
25793,1204
27014,9301
25759,1145
14167,2572
26592,5563
26299,878
26299,1953
26795,5692
27025,1417
26442,5182
27034,4870
27034,1953
26660,2991
26660,4427
26051,4917
27048,1386
24966,2304
19710,3134
20996,3787
27061,3344
22436,9594
19780,3134
24663,150
19047,4081
12144,5595
27088,233
26807,233
26685,4954
27083,6895
27098,6633
27108,1434
27112,6335
27112,3387
27112,6951
25028,3787
18136,8646
27120,7551
21377,3134
26115,915
27126,5619
27126,7732
27126,6344
27126,9113
27126,9888
24419,7546
24419,6402
17773,233
14278,4237
27125,9508
22516,4146
27153,1677
24089,1783
15024,414
27179,233
27179,2603
27179,1675
27179,326
24718,3134
24936,2087
24936,2368
24936,8036
27189,1434
27061,3406
27157,3134
27196,233
26656,6757
27066,9539
22277,4639
18934,4898
18934,5086
22277,1675
22277,3387
12855,4771
20528,414
8357,1434
27066,878
27214,233
27125,3134
17957,3255
11193,9539
11193,915
11193,1578
11193,3513
27228,4133
27228,4089
27237,2411
27154,8121
20705,7551
27246,9113
27246,7541
27246,3322
27204,326
26938,5751
27253,1204
22304,3853
2793,7541
27217,414
27263,7541
27264,1567
27264,2368
15351,1268
24196,6123
27281,7917
27165,1677
12883,7551
22854,6675
27294,2789
12358,4347
12358,1578
12358,2862
2176,6895
25021,1386
9989,150
26158,150
27301,3788
27309,233
26778,326
26137,3088
26137,6190
26137,9455
26137,8357
6924,1491
27316,8693
26582,2572
23370,2871
19617,694
8528,8220
26881,8195
12724,6474
21465,2633
7576,9957
25071,2288
27006,4057
27341,414
27006,5737
27347,3715
27347,3853
27352,2862
27356,5465
24451,8385
16391,1748
27361,6760
26185,150
27364,1434
27350,414
25887,8439
25192,5397
22384,6804
26442,1316
26442,4639
27391,2647
27391,2174
27391,2560
17831,1204
4626,3416
27389,2288
27358,2862
13672,6546
27358,2174
27398,3090
27405,233
25751,8032
22364,7496
22364,6335
27360,5127
27026,1441
27026,7917
27026,1434
27414,3787
27415,233
27417,1953
27316,1301
195,1268
3118,4146
21821,1268
20230,7687
27437,5496
27437,8331
27422,3568
6037,8121
27250,1268
27408,2368
21618,3134
2141,3853
15758,2820
27103,2820
27103,2368
21876,8036
27400,7551
27454,383
27179,3737
27179,1386
24639,7751
18197,9399
26889,8036
27360,5766
22322,9951
16607,7741
27471,1301
1442,8385
27132,5127
8516,6883
24393,7209
25961,8849
14890,4359
26035,3443
26035,3468
26035,1675
27492,6804
27492,2834
25592,8435
27490,1159
23899,6299
27495,3443
27500,2924
27500,3979
12504,4755
27504,2790
27504,3413
27509,3134
27506,878
26142,3134
27457,5343
8493,6909
19405,5397
25608,3788
13347,5142
21134,2000
18057,8092
12460,8385
17746,9516
15335,7741
27553,2862
27569,2000
24512,3134
27571,1578
27571,5680
27571,3513
19701,6760
4892,304
23899,233
7479,3143
7479,2820
7479,3468
7479,2603
7479,6951
7479,1171
7479,7641
7479,2757
7479,3134
7479,8439
21308,4347
27433,2561
27433,6675
27606,5615
27611,1441
27613,1096
14521,2938
6269,3788
27618,1441
23048,7842
27629,2368
25164,7738
27641,6335
27641,1441
27641,5796
27641,2560
27644,2174
27646,4793
27642,7959
6269,6474
4752,4385
27599,2192
27654,6804
347,233
27660,1386
27660,2603
27660,1675
27660,1567
27660,4265
19118,3134
17439,9244
10865,8385
27667,8121
25637,3028
27675,2136
24498,1096
24622,7357
24622,5086
27680,9193
27680,1096
27681,2572
10641,6883
13561,5182
27694,1441
12805,6760
27696,1953
3576,8142
27696,150
27697,2824
27688,9592
27688,1746
27704,5051
26535,3134
27704,1752
15697,4639
23201,3656
27716,7605
27716,694
27716,7751
27716,3011
27716,9193
27716,2603
27716,8731
27716,1317
27716,4089
27715,383
27710,1268
27729,1317
27732,4557
27551,2572
8653,6072
23992,1316
27495,7629
27495,1204
24393,150
27770,233
27770,6335
26643,1434
26643,1204
26643,6675
27777,3600
27779,6612
27788,1272
21402,3134
27794,2938
24719,8528
14932,1806
26983,7842
17995,3003
27828,1953
27780,5680
27688,1268
24954,1746
27099,5766
10544,4618
10544,3050
10544,4005
10544,3367
10544,2539
10544,7463
20223,3865
20223,4402
27842,2862
27842,4795
27842,2789
27838,2757
27846,3367
27846,5680
27847,4956
27848,3322
10896,2785
10896,3190
26665,3134
442,4089
27857,7923
10896,3537
27857,150
27847,1677
27865,1096
27824,5616
27866,5430
27828,6220
14337,233
14337,1204
13486,233
27539,233
15772,150
25017,1783
27832,414
18728,2704
6174,7751
15457,6883
27889,2842
27889,6908
27889,2924
27889,9292
24393,6480
24393,9119
27591,9507
27908,1953
27912,3322
27915,1491
27916,2233
3149,2630
27903,9910
27928,1301
27932,8296
18360,1578
27939,3715
27939,3088
27804,4898
27804,5086
292,4130
27584,304
27936,4133
27946,3966
27927,2000
23692,2304
27380,2572
27963,3568
8741,2136
17200,7592
27944,1096
27970,1316
26173,1268
27978,2572
27981,2824
25635,2000
27996,1272
27997,1096
18796,5741
18796,5430
18796,1748
18796,3016
18796,2938
18796,2610
18796,3567
18796,4005
18796,4227
18796,4431
18796,2704
28000,1268
27753,3715
18182,3016
28008,2174
28008,2647
28008,2790
28016,7751
28016,2546
28016,7678
12922,3134
26509,3255
26965,6490
28028,7751
28028,4898
28028,9113
28028,4146
28029,8121
28036,150
19055,8693
28002,4956
9923,3416
28021,2789
17973,3255
28057,1441
24580,8319
28090,5027
28094,2288
28018,1268
28018,2704
28018,4431
28018,1748
28018,233
28018,3406
27831,1145
27831,2174
12992,7629
28113,2981
13750,2028
28121,1783
28129,1272
28129,383
28129,1675
27128,3134
28133,8530
28136,5680
28136,3567
28136,7751
28136,8032
28136,1748
28136,3011
28136,4431
28136,2704
28136,9511
28136,7678
28136,3574
19012,150
28143,5667
23352,3134
28150,233
28150,1096
25733,7289
27953,7044
28127,9630
19673,2757
28156,9144
28156,3190
28156,9833
24132,7751
14100,1204
11634,2633
6139,2304
28195,7592
28194,414
294,4130
294,4392
27099,3134
14341,3090
27356,8530
28100,304
28228,8469
28194,2087
28236,6804
28241,3050
4575,4347
28202,3656
28219,2757
28259,915
28259,5680
28260,1272
28262,4870
28262,4716
16319,414
27119,6878
24526,4755
28268,5397
28194,2610
28194,1171
28294,5397
28294,2288
28294,3905
28296,7656
28299,1272
10842,3322
9940,4347
28317,8331
26491,7744
27074,919
27074,1752
28266,5430
6577,7077
2131,9185
28328,2128
5093,233
5093,8435
19773,7409
28267,233
28338,3787
5093,1675
5093,7541
14930,9185
10071,4392
27005,4168
28349,2233
15253,8693
28360,1171
28360,915
28266,383
28363,7656
28363,5051
28363,304
22205,1204
22205,9100
22205,6980
22205,2561
25682,3028
28373,4292
28373,7541
28373,9113
28373,4870
28373,6909
21330,1429
21330,3367
20175,1159
28386,233
20919,1268
28060,2785
25173,150
28396,304
24531,6760
28401,1491
28402,3724
28402,3963
22311,3468
22311,1806
24497,8036
19613,2423
28353,6612
28413,2842
28413,5941
11397,4292
28371,915
28371,1491
28409,2174
28381,6804
28424,3260
28429,2288
28429,383
28409,3600
28397,1268
28397,694
28036,4427
28036,2633
28429,304
21206,915
20072,2710
25993,6480
14473,233
14473,1096
27098,9399
13223,3134
28413,9144
3554,3979
28466,4583
16045,2548
4144,8036
28469,3143
28472,5751
28472,4146
28482,2136
28482,3574
28482,1430
28482,4400
28482,5619
28207,3715
28492,915
25354,4081
25354,233
25354,3406
28507,2174
28507,8469
28493,7732
28493,2546
14345,1752
20900,8565
